State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,service_calls_bin,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_minutes,total_calls,total_charge,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,day_minutes_group,cs_calls_group,cs_bin,day_min_bin,account_bin,intl_bin,charge_bin
LA,153,510,No,No,0,166.8,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,0,0,0-1,0.1700239808153477,1.3133858267716536,0.22330708661417323,0.08501742160278745,1.1859504132231404,0.10082644628099173,0.04499288087327955,1.6207692307692307,0.07292307692307692,532.8,382,53.230000000000004,0.09990615615615617,1.3947643979057591,0.13934554973821991,0.3130630630630631,0.5327822656396768,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q3 (10-12 min),Q2 (52-59$)
MA,132,415,No,Yes,25,113.2,96,19.24,269.9,107,22.94,229.1,87,10.31,7.1,7,1.92,2,0,2-4,0.16996466431095406,1.1791666666666667,0.20041666666666666,0.08499444238606893,2.522429906542056,0.214392523364486,0.045002182453077265,2.6333333333333333,0.11850574712643679,619.3,297,54.410000000000004,0.087857258194736,2.085185185185185,0.18319865319865322,0.18278701760051674,0.35361146848005875,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q4 (127-243 days),Q1 (-0-8 min),Q2 (52-59$)
AL,141,408,No,No,0,242.8,90,41.28,234.1,80,19.9,211.5,104,9.52,6.0,3,1.62,5,0,5+,0.1700164744645799,2.697777777777778,0.45866666666666667,0.08500640751815464,2.92625,0.24874999999999997,0.04501182033096927,2.0336538461538463,0.09153846153846154,694.4,277,72.32000000000001,0.10414746543778804,2.5068592057761734,0.26108303249097475,0.3496543778801844,0.5707964601769911,High Day Minutes,High CS Calls,4-5,Q4 (216-351 min),Q4 (127-243 days),Q1 (-0-8 min),Q4 (67-96$)
ME,105,415,No,No,0,156.5,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,2,0,2-4,0.17003194888178913,1.5343137254901962,0.26088235294117645,0.08502139800285308,1.0462686567164179,0.08895522388059701,0.044986807387862794,2.0486486486486486,0.09216216216216216,536.3000000000001,349,52.050000000000004,0.097053887749394,1.5366762177650433,0.1491404011461318,0.29181428305053136,0.5112391930835735,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
TX,169,408,No,No,0,266.7,105,45.34,158.2,88,13.45,287.7,111,12.95,13.8,3,3.73,3,1,2-4,0.17000374953130862,2.54,0.43180952380952387,0.08501896333754741,1.7977272727272726,0.15284090909090908,0.045012165450121655,2.591891891891892,0.11666666666666665,726.3999999999999,307,75.47000000000001,0.1038959251101322,2.366123778501628,0.24583061889250818,0.3671530837004406,0.600768517291639,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q4 (127-243 days),Q4 (12-20 min),Q4 (67-96$)
ND,127,415,No,Yes,23,182.0,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.65,1,0,0-1,0.17,2.275,0.38675000000000004,0.08500694123091163,2.5423529411764707,0.21611764705882355,0.044996813256851495,1.9134146341463416,0.08609756097560975,564.8,251,59.02,0.10449716713881022,2.250199203187251,0.23513944223107572,0.32223796033994334,0.5242290748898678,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q3 (100-127 days),Q2 (8-10 min),Q2 (52-59$)
LA,123,415,No,Yes,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,0,0-1,0.16998635743519783,1.6850574712643678,0.28643678160919545,0.08501742160278745,1.9457627118644067,0.16542372881355932,0.04500907441016334,2.2262626262626264,0.1002020202020202,484.69999999999993,252,45.38,0.09362492263255624,1.9234126984126982,0.1800793650793651,0.30245512688260784,0.5491405905685324,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
MT,103,510,No,Yes,35,110.5,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,4,1,2-4,0.17004524886877828,1.0940594059405941,0.18603960396039604,0.08502160345655305,2.571604938271605,0.218641975308642,0.044965675057208235,1.135064935064935,0.051038961038961043,420.1,261,44.18,0.10516543680076172,1.6095785440613029,0.169272030651341,0.26303261128302785,0.42530556813037573,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
OR,101,415,No,No,0,118.6,89,20.16,199.6,97,16.97,53.3,61,2.4,11.5,5,3.11,1,0,0-1,0.1699831365935919,1.3325842696629213,0.22651685393258428,0.08502004008016031,2.0577319587628864,0.1749484536082474,0.0450281425891182,0.8737704918032786,0.039344262295081964,383.0,252,42.63999999999999,0.11133159268929502,1.5198412698412698,0.1692063492063492,0.30966057441253264,0.47279549718574115,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q3 (10-12 min),Q1 (23-52$)
NH,123,415,No,Yes,22,197.6,105,33.59,80.0,86,6.8,120.8,82,5.44,15.6,12,4.21,2,0,2-4,0.16998987854251013,1.8819047619047617,0.3199047619047619,0.08499999999999999,0.9302325581395349,0.07906976744186046,0.04503311258278146,1.473170731707317,0.06634146341463415,414.00000000000006,285,50.04,0.12086956521739128,1.4526315789473687,0.17557894736842106,0.4772946859903381,0.6712629896083134,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
NE,78,510,No,Yes,32,210.3,116,35.75,192.2,83,16.34,246.1,92,11.07,10.8,4,2.92,6,0,5+,0.16999524488825488,1.8129310344827587,0.3081896551724138,0.08501560874089491,2.3156626506024094,0.19686746987951806,0.044981714750101584,2.675,0.12032608695652174,659.4,295,66.08,0.10021231422505308,2.2352542372881357,0.224,0.318926296633303,0.5410108958837773,High Day Minutes,High CS Calls,6-10,Q3 (180-216 min),Q2 (73-100 days),Q3 (10-12 min),Q3 (59-67$)
WV,101,415,No,Yes,28,220.3,96,37.45,285.8,72,24.29,203.0,111,9.14,9.4,6,2.54,4,0,2-4,0.16999546073536087,2.294791666666667,0.3901041666666667,0.08498950314905528,3.9694444444444446,0.3373611111111111,0.045024630541871925,1.8288288288288288,0.08234234234234235,718.5,285,73.42,0.10218510786360474,2.5210526315789474,0.2576140350877193,0.30661099512874046,0.510078997548352,High Day Minutes,High CS Calls,4-5,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q4 (67-96$)
NV,129,415,No,No,0,150.0,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,0,0-1,0.17,1.530612244897959,0.2602040816326531,0.0849827882960413,2.3009900990099013,0.19554455445544555,0.04498468606431853,2.1235772357723577,0.09552845528455285,656.0999999999999,328,60.38,0.09202865416857188,2.00030487804878,0.18408536585365853,0.2286236854138089,0.4223252732692945,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q4 (12-20 min),Q3 (59-67$)
MA,67,415,No,Yes,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,0,0-1,0.1700061842918986,1.4184210526315788,0.24114035087719296,0.08501926782273603,1.8052173913043479,0.1534782608695652,0.04501701507049101,1.8043859649122806,0.0812280701754386,584.2,347,56.879999999999995,0.09736391646696335,1.6835734870317005,0.1639193083573487,0.27678877096884624,0.4832981715893108,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q2 (8-10 min),Q2 (52-59$)
MI,37,415,No,No,0,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14.0,5,3.78,3,0,2-4,0.17001044932079415,1.6500000000000001,0.28051724137931033,0.08500597371565113,1.690909090909091,0.14373737373737375,0.04498845265588915,1.9330357142857142,0.08696428571428572,589.3,332,60.29,0.10230782284065841,1.775,0.18159638554216867,0.32479212625148485,0.5397246641234036,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q1 (1-73 days),Q4 (12-20 min),Q3 (59-67$)
WV,173,510,No,No,0,109.4,103,18.6,101.3,111,8.61,167.3,106,7.53,7.8,7,2.11,1,0,0-1,0.170018281535649,1.0621359223300972,0.18058252427184468,0.08499506416584403,0.9126126126126126,0.07756756756756757,0.04500896592946802,1.578301886792453,0.07103773584905661,385.8,327,36.85,0.09551581130119233,1.179816513761468,0.11269113149847096,0.2835666148263349,0.5047489823609227,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q4 (127-243 days),Q1 (-0-8 min),Q1 (23-52$)
KY,135,510,No,No,0,144.1,115,24.5,249.8,68,21.23,211.4,82,9.51,13.6,3,3.67,1,0,0-1,0.17002081887578072,1.2530434782608695,0.21304347826086956,0.08498799039231385,3.673529411764706,0.31220588235294117,0.04498580889309366,2.578048780487805,0.11597560975609755,618.9,268,58.910000000000004,0.09518500565519471,2.309328358208955,0.21981343283582092,0.23283244465988043,0.41588864369377015,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
NJ,75,415,No,Yes,42,248.9,93,42.31,170.8,108,14.52,104.5,91,4.7,11.2,8,3.02,1,0,0-1,0.16998794696665329,2.6763440860215053,0.4549462365591398,0.08501170960187353,1.5814814814814815,0.13444444444444445,0.044976076555023926,1.1483516483516483,0.05164835164835165,535.4000000000001,300,64.55,0.12056406425102724,1.784666666666667,0.21516666666666664,0.4648860664923421,0.6554608830364059,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q2 (73-100 days),Q3 (10-12 min),Q3 (59-67$)
ME,88,415,No,No,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,1,2-4,0.17001166861143524,0.7651785714285715,0.1300892857142857,0.08501805054151625,3.1657142857142855,0.26914285714285713,0.045015739769150055,2.541333333333333,0.1144,509.5,260,45.12,0.08855740922473013,1.9596153846153845,0.17353846153846153,0.16820412168792934,0.3229166666666667,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q2 (73-100 days),Q3 (10-12 min),Q1 (23-52$)
TX,112,415,No,No,0,214.8,112,36.52,209.7,104,17.82,164.4,97,7.4,9.4,5,2.54,3,0,2-4,0.17001862197392925,1.917857142857143,0.3260714285714286,0.0849785407725322,2.0163461538461536,0.17134615384615384,0.045012165450121655,1.6948453608247422,0.07628865979381444,598.3,318,64.28,0.10743774026408158,1.881446540880503,0.2021383647798742,0.35901721544375736,0.568139390168015,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q2 (8-10 min),Q3 (59-67$)
MN,113,408,No,No,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,0,0-1,0.16998112020138453,1.15985401459854,0.19715328467153287,0.08500823723228995,2.2275229357798167,0.18935779816513762,0.04499596448748991,2.554639175257732,0.11494845360824743,656.0,347,60.56,0.0923170731707317,1.8904899135446687,0.17452449567723344,0.24222560975609758,0.44600396301188905,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
VA,121,510,No,Yes,28,110.0,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,2,0,2-4,0.16999999999999998,1.1702127659574468,0.19893617021276594,0.08501766784452297,1.861842105263158,0.1582894736842105,0.0450063211125158,2.727586206896552,0.12275862068965517,495.2,260,43.13999999999999,0.08711631663974151,1.9046153846153846,0.1659230769230769,0.22213247172859452,0.43347241539174786,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
MD,90,415,No,No,0,145.6,103,24.75,197.1,137,16.75,294.5,83,13.25,10.5,4,2.84,0,0,0-1,0.16998626373626374,1.4135922330097086,0.24029126213592233,0.0849822425164891,1.4386861313868613,0.12226277372262774,0.04499151103565365,3.5481927710843375,0.15963855421686746,647.7,327,57.59,0.08891462096649684,1.9807339449541286,0.17611620795107036,0.2247954299830168,0.42976211147768706,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
RI,39,408,No,No,0,93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,0,0-1,0.16998928188638798,1.1240963855421686,0.1910843373493976,0.08502004008016031,1.750877192982456,0.148859649122807,0.04500484966052376,1.9826923076923075,0.08923076923076922,505.59999999999997,305,43.87,0.08676819620253165,1.6577049180327867,0.1438360655737705,0.18453322784810128,0.36152268064736726,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
MD,176,408,No,No,0,201.9,101,34.32,154.7,78,13.15,164.4,79,7.4,9.0,2,2.43,1,0,0-1,0.1699851411589896,1.999009900990099,0.3398019801980198,0.0850032320620556,1.9833333333333332,0.1685897435897436,0.045012165450121655,2.081012658227848,0.09367088607594937,530.0,260,57.3,0.10811320754716981,2.0384615384615383,0.22038461538461537,0.3809433962264151,0.5989528795811518,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q2 (8-10 min),Q2 (52-59$)
NM,105,408,No,No,0,146.4,81,24.89,225.1,80,19.13,230.1,117,10.35,8.5,2,2.3,1,0,0-1,0.17001366120218578,1.8074074074074076,0.307283950617284,0.08498445135495335,2.8137499999999998,0.23912499999999998,0.044980443285528034,1.9666666666666666,0.08846153846153845,610.1,280,56.669999999999995,0.09288641206359612,2.1789285714285715,0.20239285714285712,0.2399606621865268,0.4392094582671608,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q2 (52-59$)
MN,57,415,No,No,0,272.7,74,46.36,224.9,85,19.12,178.2,104,8.02,10.5,3,2.84,2,1,2-4,0.17000366703337,3.685135135135135,0.6264864864864865,0.08501556247220987,2.6458823529411766,0.22494117647058826,0.04500561167227834,1.7134615384615384,0.07711538461538461,686.3,266,76.34,0.11123415415998836,2.580075187969925,0.2869924812030075,0.3973480984991986,0.6072832067068378,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q1 (1-73 days),Q3 (10-12 min),Q4 (67-96$)
MI,110,510,No,No,0,18.9,92,3.21,258.4,81,21.96,109.6,74,4.93,14.8,4,4.0,1,0,0-1,0.16984126984126985,0.20543478260869563,0.034891304347826085,0.08498452012383902,3.1901234567901233,0.27111111111111114,0.04498175182481752,1.481081081081081,0.06662162162162162,401.7,251,34.1,0.08488922081155091,1.600398406374502,0.13585657370517928,0.04705003734129948,0.09413489736070381,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q1 (23-52$)
AL,95,408,No,No,0,190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14.0,6,3.78,0,0,0-1,0.1699789695057834,1.5983193277310923,0.2716806722689076,0.08497772119669,2.244285714285714,0.1907142857142857,0.04501377410468319,1.5125,0.06808333333333333,542.8,315,57.63,0.10617170228445101,1.7231746031746031,0.18295238095238095,0.35040530582166546,0.5609925386083636,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q2 (73-100 days),Q4 (12-20 min),Q2 (52-59$)
MI,147,415,No,No,0,130.6,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3,0,2-4,0.16998468606431852,1.5734939759036144,0.2674698795180723,0.08500720807304181,1.4451388888888888,0.12284722222222223,0.045014662756598246,2.841666666666667,0.12791666666666668,558.9,302,53.31,0.09538378958668814,1.850662251655629,0.17652317880794702,0.23367328681338342,0.41643218908272367,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
SC,101,415,No,No,0,158.4,92,26.93,188.0,117,15.98,219.7,125,9.89,13.5,4,3.65,4,1,2-4,0.17001262626262625,1.7217391304347827,0.2927173913043478,0.085,1.606837606837607,0.13658119658119658,0.04501593081474739,1.7575999999999998,0.07912000000000001,579.5999999999999,338,56.449999999999996,0.09739475500345067,1.7147928994082837,0.16701183431952663,0.2732919254658386,0.47705934455270155,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q3 (100-127 days),Q4 (12-20 min),Q2 (52-59$)
MS,115,415,No,No,0,166.5,111,28.31,236.2,98,20.08,205.6,92,9.25,15.6,2,4.21,1,0,0-1,0.17003003003003003,1.5,0.25504504504504505,0.08501270110076206,2.410204081632653,0.20489795918367346,0.044990272373540856,2.234782608695652,0.10054347826086957,623.9,303,61.85,0.09913447667895496,2.059075907590759,0.20412541254125413,0.26686969065555377,0.45772029102667744,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q4 (12-20 min),Q3 (59-67$)
MS,103,415,No,No,0,129.3,103,21.98,202.8,89,17.24,233.0,126,10.49,12.9,2,3.48,2,0,2-4,0.16999226604795048,1.2553398058252427,0.2133980582524272,0.08500986193293884,2.2786516853932586,0.1937078651685393,0.045021459227467815,1.8492063492063493,0.08325396825396826,578.0,320,53.19,0.09202422145328719,1.80625,0.16621875,0.22370242214532873,0.4132355705959767,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q2 (52-59$)
CA,82,415,No,No,0,199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,7.0,10,1.89,0,0,0-1,0.16999498243853486,1.7794642857142857,0.30250000000000005,0.08500517063081696,1.6116666666666668,0.137,0.04500786163522012,2.1743589743589746,0.09786324786324786,654.1,359,63.66000000000001,0.09732456810885187,1.8220055710306406,0.17732590529247913,0.3046934719461856,0.5322023248507697,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q2 (73-100 days),Q1 (-0-8 min),Q3 (59-67$)
MD,141,415,No,No,0,185.1,126,31.47,233.0,98,19.81,152.2,106,6.85,9.1,7,2.46,0,0,0-1,0.1700162074554295,1.469047619047619,0.24976190476190474,0.0850214592274678,2.377551020408163,0.20214285714285712,0.04500657030223391,1.4358490566037734,0.06462264150943396,579.4,337,60.59,0.10457369692785641,1.7192878338278932,0.17979228486646887,0.31946841560234723,0.5193926390493481,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q2 (8-10 min),Q3 (59-67$)
ND,149,408,No,No,0,175.4,80,29.82,197.4,127,16.78,188.2,102,8.47,9.7,2,2.62,2,0,2-4,0.17001140250855187,2.1925,0.37275,0.08500506585612969,1.5543307086614173,0.1321259842519685,0.045005313496280556,1.8450980392156862,0.08303921568627452,570.7,311,57.69,0.10108638514105484,1.8350482315112542,0.1854983922829582,0.30734186087261256,0.5169006760270412,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q4 (127-243 days),Q2 (8-10 min),Q2 (52-59$)
SD,119,510,No,No,0,94.2,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,1,0,0-1,0.1699575371549894,0.8722222222222222,0.14824074074074076,0.08500567966679287,2.641,0.2245,0.04501718213058419,2.578481012658228,0.11607594936708861,569.3,290,49.6,0.08712453890743019,1.9631034482758618,0.17103448275862068,0.165466362199192,0.32278225806451616,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
AL,112,510,No,No,0,189.4,83,32.2,219.0,89,18.62,168.0,116,7.56,7.1,8,1.92,3,0,2-4,0.17001055966209083,2.2819277108433735,0.3879518072289157,0.08502283105022831,2.460674157303371,0.2092134831460674,0.045,1.4482758620689655,0.06517241379310344,583.5,296,60.30000000000001,0.1033419023136247,1.9712837837837838,0.20371621621621624,0.3245929734361611,0.5339966832504145,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
NV,116,510,No,Yes,35,118.0,103,20.06,167.2,106,14.21,205.7,102,9.26,11.8,2,3.19,2,0,2-4,0.16999999999999998,1.145631067961165,0.19475728155339805,0.08498803827751197,1.5773584905660376,0.13405660377358491,0.04501701507049101,2.0166666666666666,0.09078431372549019,502.7,313,46.71999999999999,0.09293813407598964,1.606070287539936,0.1492651757188498,0.23473244479809033,0.42936643835616445,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q3 (100-127 days),Q3 (10-12 min),Q1 (23-52$)
LA,94,415,No,No,0,212.1,98,36.06,189.4,89,16.1,352.2,95,15.85,8.4,5,2.27,3,0,2-4,0.17001414427157002,2.164285714285714,0.3679591836734694,0.08500527983104542,2.1280898876404497,0.1808988764044944,0.04500283929585463,3.7073684210526316,0.1668421052631579,762.1,287,70.28,0.09221886891484057,2.6554006968641115,0.2448780487804878,0.2783099330796483,0.5130904951622083,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q1 (-0-8 min),Q4 (67-96$)
VA,90,408,No,No,0,222.0,93,37.74,187.0,103,15.9,282.3,124,12.7,12.4,6,3.35,2,0,2-4,0.17,2.3870967741935485,0.40580645161290324,0.08502673796791443,1.8155339805825244,0.15436893203883495,0.04498760184201204,2.2766129032258067,0.10241935483870968,703.6999999999999,326,69.69,0.09903367912462697,2.1585889570552146,0.21377300613496933,0.31547534460707694,0.5415411106328024,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q2 (73-100 days),Q4 (12-20 min),Q4 (67-96$)
DE,114,415,No,Yes,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13.0,4,3.51,0,0,0-1,0.17001795332136446,2.273469387755102,0.386530612244898,0.08498614958448754,1.7190476190476192,0.14609523809523808,0.045009914077990744,1.4980198019801982,0.06742574257425742,567.6,308,63.54,0.11194503171247357,1.842857142857143,0.2062987012987013,0.39252995066948554,0.5961598992760466,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q3 (100-127 days),Q4 (12-20 min),Q3 (59-67$)
CT,63,408,No,Yes,25,190.0,137,32.3,116.6,76,9.91,141.5,110,6.37,12.2,2,3.29,1,0,0-1,0.16999999999999998,1.3868613138686132,0.2357664233576642,0.08499142367066896,1.5342105263157895,0.13039473684210526,0.04501766784452297,1.2863636363636364,0.05790909090909091,460.3,325,51.86999999999999,0.11268737779708883,1.4163076923076923,0.15959999999999996,0.4127742776450141,0.6227106227106227,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q1 (1-73 days),Q4 (12-20 min),Q1 (23-52$)
MA,122,408,No,Yes,29,195.4,83,33.22,268.2,93,22.8,168.0,95,7.56,8.4,6,2.27,3,0,2-4,0.17001023541453428,2.3542168674698796,0.4002409638554217,0.08501118568232663,2.8838709677419354,0.24516129032258066,0.045,1.768421052631579,0.07957894736842105,640.0,277,65.85,0.10289062499999999,2.3104693140794224,0.23772563176895306,0.3053125,0.5044798785117692,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
WA,62,415,No,No,0,100.0,98,17.0,173.5,95,14.75,218.0,122,9.81,10.1,4,2.73,0,0,0-1,0.17,1.0204081632653061,0.17346938775510204,0.08501440922190202,1.8263157894736841,0.15526315789473685,0.045000000000000005,1.7868852459016393,0.08040983606557378,501.6,319,44.29,0.08829744816586921,1.5724137931034483,0.13884012539184953,0.19936204146730463,0.3838338225333032,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q2 (8-10 min),Q1 (23-52$)
