State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,total_minutes,total_calls,total_charge,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,predicted_proba,predicted_label
NE,95,510,No,No,0,58.2,96,9.89,202.1,126,17.18,210.5,97,9.47,10.4,5,2.81,0,False,481.2,324,39.35,0.16993127147766324,0.6062500000000001,0.10302083333333334,0.08500742206828303,1.6039682539682538,0.13634920634920636,0.04498812351543943,2.170103092783505,0.09762886597938145,0.08177472984206152,1.4851851851851852,0.12145061728395062,0.12094763092269327,0.2513341804320203,0.02812171091905492,0
UT,201,510,No,No,0,212.7,72,36.16,225.2,90,19.14,195.1,99,8.78,7.0,6,1.89,1,False,640.0,267,65.97,0.1700047014574518,2.9541666666666666,0.5022222222222221,0.0849911190053286,2.502222222222222,0.21266666666666667,0.04500256278831368,1.9707070707070706,0.08868686868686868,0.10307812499999999,2.397003745318352,0.24707865168539325,0.33234375,0.5481279369410338,0.023108132939135294,0
HI,150,415,No,No,0,214.0,117,36.38,192.4,89,16.35,242.6,99,10.92,7.9,4,2.13,1,False,656.9,309,65.78,0.17,1.829059829059829,0.31094017094017096,0.08497920997920999,2.161797752808989,0.18370786516853935,0.0450123660346249,2.4505050505050505,0.1103030303030303,0.10013700715481809,2.1258899676375402,0.21288025889967638,0.325772568123002,0.5530556400121618,0.031229210168627196,0
MI,108,408,Yes,No,0,115.1,114,19.57,211.3,70,17.96,136.1,85,6.12,13.8,3,3.73,2,True,476.3,272,47.379999999999995,0.17002606429192008,1.0096491228070175,0.17166666666666666,0.08499763369616659,3.0185714285714287,0.25657142857142856,0.0449669360764144,1.6011764705882352,0.072,0.09947512072223387,1.7511029411764707,0.1741911764705882,0.24165441948351876,0.4130434782608696,0.9203862499299035,1
MO,101,415,Yes,No,0,156.4,116,26.59,130.4,114,11.08,207.3,109,9.33,7.3,5,1.97,1,False,501.40000000000003,344,48.97,0.17001278772378517,1.3482758620689657,0.2292241379310345,0.08496932515337423,1.143859649122807,0.09719298245614034,0.04500723589001447,1.9018348623853212,0.08559633027522937,0.09766653370562424,1.4575581395348838,0.1423546511627907,0.3119266055045872,0.5429855013273432,0.02215432532709075,0
AL,182,415,No,Yes,24,128.1,104,21.78,143.4,127,12.19,191.0,98,8.59,11.6,3,3.13,1,False,474.1,332,45.690000000000005,0.17002341920374708,1.231730769230769,0.20942307692307693,0.08500697350069734,1.1291338582677166,0.09598425196850394,0.044973821989528796,1.9489795918367347,0.08765306122448979,0.09637207340223582,1.4280120481927712,0.13762048192771087,0.2701961611474372,0.47669074195666444,0.02288169298786418,0
VT,128,408,No,No,0,227.9,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,True,727.5,290,74.57000000000001,0.16998683633172446,1.7530769230769232,0.29800000000000004,0.0849966953073364,4.261971830985916,0.36225352112676057,0.045013054830287204,2.3353658536585367,0.10512195121951219,0.10250171821305842,2.5086206896551726,0.2571379310344828,0.31326460481099655,0.5195118680434491,0.5009375616026623,1
VA,113,408,No,Yes,34,44.9,63,7.63,134.2,82,11.41,168.4,118,7.58,13.3,3,3.59,1,False,360.8,266,30.209999999999997,0.16993318485523384,0.7126984126984127,0.12111111111111111,0.08502235469448585,1.6365853658536584,0.13914634146341465,0.04501187648456057,1.4271186440677968,0.06423728813559322,0.08373059866962305,1.3563909774436091,0.11357142857142856,0.12444567627494456,0.2525653757034095,0.021193058521533765,0
RI,76,415,No,No,0,171.1,78,29.09,257.2,83,21.86,91.6,92,4.12,16.2,3,4.37,1,False,536.1,256,59.44,0.17001753360607832,2.1935897435897433,0.3729487179487179,0.08499222395023329,3.0987951807228913,0.2633734939759036,0.04497816593886463,0.9956521739130434,0.044782608695652176,0.11087483678418204,2.094140625,0.2321875,0.31915687371759,0.4894010767160162,0.022650145843073188,0
MD,204,510,No,No,0,205.2,145,34.88,154.8,95,13.16,191.4,77,8.61,14.1,5,3.81,3,False,565.5,322,60.46000000000001,0.16998050682261212,1.4151724137931034,0.24055172413793105,0.08501291989664082,1.6294736842105264,0.1385263157894737,0.04498432601880877,2.4857142857142858,0.11181818181818182,0.10691423519009727,1.7562111801242235,0.18776397515527954,0.3628647214854111,0.5769103539530268,0.019498243283910928,0
OH,32,415,No,Yes,31,232.8,97,39.58,183.5,111,15.6,206.8,111,9.31,13.0,2,3.51,0,False,636.1,321,68.0,0.17001718213058417,2.4,0.40804123711340207,0.08501362397820163,1.6531531531531531,0.14054054054054055,0.04501934235976789,1.8630630630630631,0.08387387387387388,0.10690143059267411,1.9816199376947041,0.2118380062305296,0.36598019179374314,0.5820588235294117,0.026981897639257534,0
CO,103,415,No,Yes,37,153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,1,False,650.6999999999999,299,60.529999999999994,0.1700325732899023,1.9679487179487178,0.33461538461538465,0.08499379909053327,2.2398148148148147,0.19037037037037036,0.044993870044953005,2.2245454545454546,0.10009090909090909,0.09302289841708929,2.1762541806020064,0.20244147157190634,0.23589980021515294,0.431191144886833,0.019281202331889357,0
UT,148,510,No,No,0,203.0,92,34.51,150.9,125,12.83,245.5,131,11.05,14.6,9,3.94,1,False,614.0,357,62.33,0.16999999999999998,2.2065217391304346,0.3751086956521739,0.0850231941683234,1.2072,0.10264,0.045010183299389,1.8740458015267176,0.08435114503816794,0.10151465798045603,1.719887955182073,0.174593837535014,0.3306188925081433,0.5536659714423231,0.010134096778372558,0
CO,57,415,No,No,0,85.9,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,0,False,521.4,314,44.23,0.169965075669383,0.9336956521739131,0.15869565217391304,0.0849922640536359,1.5267716535433071,0.12976377952755905,0.04501079913606911,2.489247311827957,0.11204301075268817,0.08482930571538166,1.6605095541401274,0.14085987261146496,0.1647487533563483,0.33009269726430024,0.023182594380780214,0
KY,64,415,Yes,No,0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,False,546.1,246,51.67,0.17000681663258352,1.767469879518072,0.30048192771084337,0.08503034389750505,1.6296703296703299,0.13857142857142857,0.04501257334450964,3.4579710144927533,0.15565217391304348,0.0946163706280901,2.219918699186992,0.21004065040650408,0.26863211865958614,0.48267853686858914,0.0683639829133471,0
DC,70,415,No,No,0,152.8,145,25.98,183.6,102,15.61,151.8,75,6.83,10.5,2,2.84,1,False,498.7,324,51.260000000000005,0.1700261780104712,1.053793103448276,0.17917241379310345,0.08502178649237473,1.8,0.15303921568627452,0.04499341238471673,2.024,0.09106666666666667,0.10278724684178867,1.5391975308641974,0.1582098765432099,0.30639663124122724,0.5068279360124853,0.02240920977117507,0
MA,142,408,No,No,0,216.8,134,36.86,187.8,106,15.96,138.1,108,6.21,8.3,2,2.24,0,False,551.0,350,61.27,0.17001845018450185,1.617910447761194,0.27507462686567163,0.08498402555910543,1.7716981132075473,0.15056603773584906,0.04496741491672701,1.2787037037037037,0.0575,0.1111978221415608,1.5742857142857143,0.17505714285714286,0.3934664246823957,0.6015994777215603,0.034087796199440544,0
AZ,88,415,No,No,0,172.8,81,29.38,193.4,90,16.44,89.6,107,4.03,12.8,5,3.46,2,False,468.6000000000001,283,53.31,0.17002314814814812,2.1333333333333333,0.362716049382716,0.08500517063081696,2.148888888888889,0.18266666666666667,0.04497767857142858,0.8373831775700934,0.03766355140186916,0.11376440460947501,1.6558303886925798,0.18837455830388694,0.3687580025608194,0.5511161132995686,0.02916639873310996,0
IL,131,510,No,No,0,263.4,123,44.78,151.9,74,12.91,218.5,101,9.83,10.7,2,2.89,2,False,644.5,300,70.41,0.17000759301442675,2.141463414634146,0.3640650406504065,0.08499012508229098,2.0527027027027027,0.17445945945945945,0.044988558352402744,2.1633663366336635,0.09732673267326733,0.10924747866563227,2.1483333333333334,0.2347,0.40868890612878195,0.635989206078682,0.09135845681746588,0
CO,130,408,No,No,0,271.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,4,True,727.8000000000001,350,78.17,0.1700147167034584,2.1069767441860465,0.35821705426356587,0.08499156829679595,1.853125,0.1575,0.044978581627796284,2.3087912087912086,0.10384615384615384,0.10740588073646605,2.0794285714285716,0.22334285714285715,0.37345424567188784,0.5911474990405526,0.968794034874175,1
OR,166,510,No,No,0,199.6,93,33.93,214.3,99,18.22,196.8,110,8.86,7.2,5,1.94,3,False,617.9000000000001,307,62.949999999999996,0.16998997995991985,2.1462365591397847,0.3648387096774193,0.08502099860009332,2.1646464646464647,0.18404040404040403,0.045020325203252026,1.7890909090909093,0.08054545454545455,0.10187732642822461,2.0127035830618896,0.20504885993485342,0.32302961644279005,0.5389992057188245,0.023005285017496848,0
MS,130,510,No,No,0,203.9,63,34.66,191.8,93,16.3,132.5,125,5.96,12.1,4,3.27,3,False,540.3000000000001,285,60.19,0.16998528690534573,3.2365079365079366,0.5501587301587301,0.08498435870698644,2.0623655913978496,0.17526881720430107,0.0449811320754717,1.06,0.04768,0.11140107347769755,1.8957894736842107,0.21119298245614035,0.3773829354062557,0.5758431633161655,0.022430277037642908,0
SC,111,510,No,No,0,78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,1,False,537.1,311,44.61000000000001,0.1699872286079183,0.6579831932773109,0.11184873949579832,0.08501513622603432,2.108510638297872,0.1792553191489362,0.04498993963782696,2.643617021276596,0.11893617021276595,0.08305715881586298,1.7270096463022508,0.14344051446945338,0.14578290821076148,0.29836359560636627,0.04113527479135847,0
IN,100,415,No,Yes,32,125.2,123,21.28,230.9,101,19.63,192.0,106,8.64,12.6,9,3.4,3,False,560.7,339,52.949999999999996,0.16996805111821087,1.0178861788617886,0.1730081300813008,0.08501515807708965,2.2861386138613864,0.19435643564356433,0.045000000000000005,1.8113207547169812,0.08150943396226415,0.09443552701979667,1.653982300884956,0.1561946902654867,0.22329231317995363,0.4018885741265345,0.01709655420057463,0
ME,57,415,No,No,0,221.1,101,37.59,236.7,65,20.12,252.3,137,11.35,9.5,1,2.57,0,False,719.5999999999999,304,71.63,0.17001356852103122,2.189108910891089,0.37217821782178223,0.08500211237853825,3.6415384615384614,0.30953846153846154,0.04498612762584225,1.8416058394160584,0.08284671532846716,0.0995414118954975,2.3671052631578946,0.23562499999999997,0.30725403001667595,0.5247801200614268,0.2131137954504629,0
DE,139,408,No,No,0,139.0,110,23.63,132.9,93,11.3,272.0,120,12.24,12.1,1,3.27,0,False,556.0,324,50.440000000000005,0.16999999999999998,1.2636363636363637,0.2148181818181818,0.08502633559066967,1.4290322580645163,0.12150537634408604,0.045,2.2666666666666666,0.10200000000000001,0.09071942446043166,1.7160493827160495,0.15567901234567902,0.25,0.46847739888976997,0.029563974162027617,0
OR,113,415,No,No,0,159.8,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,7,3.54,2,False,558.1,329,56.45,0.1700250312891114,1.1174825174825176,0.19,0.08500713945740124,2.2591397849462367,0.19204301075268818,0.045002855511136496,2.036046511627907,0.09162790697674418,0.10114674789464254,1.6963525835866262,0.171580547112462,0.2863286149435585,0.4813108945969885,0.02119571832886185,0
NJ,108,415,No,No,0,239.3,102,40.68,223.4,127,18.99,251.4,104,11.31,10.6,6,2.86,0,False,724.7,339,73.84,0.16999582114500625,2.346078431372549,0.3988235294117647,0.08500447627573858,1.7590551181102363,0.1495275590551181,0.044988066825775656,2.417307692307692,0.10875,0.10189043742238167,2.1377581120943954,0.21781710914454278,0.3302056023182006,0.5509209100758397,0.47781947825969234,0
MT,100,415,No,No,0,113.3,96,19.26,197.9,89,16.82,284.5,93,12.8,11.7,2,3.16,4,True,607.4000000000001,280,52.03999999999999,0.16999117387466903,1.1802083333333333,0.20062500000000003,0.08499242041435068,2.2235955056179777,0.18898876404494383,0.04499121265377856,3.0591397849462365,0.13763440860215054,0.08567665459334867,2.1692857142857145,0.18585714285714283,0.18653276259466575,0.3700999231360493,0.6889261529347864,1
WV,120,510,No,No,0,192.6,123,32.74,206.4,105,17.54,283.2,93,12.74,10.8,3,2.92,1,False,693.0,324,65.94,0.1699896157840083,1.5658536585365854,0.2661788617886179,0.08498062015503875,1.9657142857142857,0.16704761904761903,0.04498587570621469,3.0451612903225804,0.13698924731182796,0.09515151515151515,2.138888888888889,0.20351851851851852,0.2779220779220779,0.4965119805884138,0.031188468898308983,0
NJ,107,408,No,Yes,36,96.3,83,16.37,179.6,91,15.27,166.3,121,7.48,10.3,2,2.78,1,False,452.5,297,41.900000000000006,0.1699896157840083,1.1602409638554216,0.1972289156626506,0.08502227171492205,1.9736263736263735,0.1678021978021978,0.0449789536981359,1.3743801652892562,0.06181818181818182,0.09259668508287294,1.5235690235690236,0.1410774410774411,0.21281767955801104,0.3906921241050119,0.025712524063250357,0
IN,104,408,No,No,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5,False,625.6,289,73.8,0.17000713266761772,2.207874015748031,0.3753543307086614,0.08500557413600891,2.270886075949367,0.1930379746835443,0.0450199203187251,1.9558441558441557,0.08805194805194806,0.11796675191815856,2.164705882352941,0.25536332179930793,0.4482097186700767,0.6459349593495936,0.1954128660071863,0
NM,62,415,No,No,0,245.3,91,41.7,122.9,130,10.45,228.4,102,10.28,8.5,4,2.3,4,False,605.1,327,64.73,0.16999592335915206,2.695604395604396,0.4582417582417583,0.08502847843775427,0.9453846153846154,0.08038461538461537,0.04500875656742556,2.23921568627451,0.1007843137254902,0.1069740538753925,1.8504587155963304,0.19795107033639145,0.40538753924971077,0.6442144291673104,0.04255568585860578,0
MT,34,415,No,Yes,14,151.5,100,25.76,248.7,126,21.14,199.8,120,8.99,10.7,5,2.89,2,False,610.7,351,58.78000000000001,0.17003300330033005,1.515,0.2576,0.08500201045436269,1.9738095238095237,0.16777777777777778,0.04499499499499499,1.665,0.07491666666666667,0.09625020468315049,1.73988603988604,0.1674643874643875,0.24807597838545928,0.4382443007825791,0.020695664565164588,0
NM,183,415,No,No,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1,False,750.3,289,69.52,0.16999999999999998,1.9,0.32299999999999995,0.08499594484995945,3.1615384615384614,0.26871794871794874,0.04500328731097962,2.8429906542056074,0.12794392523364487,0.09265627082500333,2.5961937716262975,0.24055363321799306,0.2532320405171265,0.464614499424626,0.09266069042693852,0
IL,123,408,No,No,0,114.8,94,19.52,150.0,104,12.75,268.6,119,12.09,9.6,4,2.59,2,False,543.0000000000001,321,46.95,0.1700348432055749,1.2212765957446807,0.2076595744680851,0.085,1.4423076923076923,0.12259615384615384,0.04501116902457185,2.257142857142857,0.10159663865546219,0.08646408839779005,1.6915887850467293,0.14626168224299066,0.21141804788213622,0.4157614483493077,0.026710750980529472,0
IN,64,408,No,No,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,False,531.4,284,48.18000000000001,0.1700351493848858,1.1731958762886598,0.19948453608247424,0.08502340093603744,1.9824742268041238,0.16855670103092785,0.04499767333643555,2.4146067415730337,0.10865168539325842,0.09066616484757246,1.8711267605633801,0.16964788732394367,0.21415129845690628,0.4016189290161893,0.024007768686998655,0
ND,27,415,No,No,0,227.4,67,38.66,248.0,115,21.08,61.4,109,2.76,7.8,6,2.11,1,False,544.5999999999999,297,64.61,0.1700087950747581,3.3940298507462687,0.5770149253731343,0.08499999999999999,2.1565217391304348,0.18330434782608696,0.044951140065146576,0.563302752293578,0.02532110091743119,0.11863753213367612,1.8336700336700333,0.21754208754208754,0.4175541681968418,0.5983593870917814,0.029059476978643264,0
NH,123,408,No,No,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,False,668.7,259,66.99999999999999,0.16999999999999998,2.2626262626262625,0.3846464646464646,0.08500237304224016,2.63375,0.223875,0.045019404915912026,3.092,0.1392,0.10019440705847163,2.5818532818532822,0.2586872586872586,0.3349783161357858,0.5683582089552239,0.03462674515516306,0
NM,84,408,No,Yes,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,False,525.0999999999999,325,51.38,0.1699805068226121,1.5088235294117647,0.2564705882352941,0.08500355366027008,1.2025641025641025,0.10222222222222223,0.045016077170418015,2.155445544554455,0.09702970297029703,0.09784802894686728,1.6156923076923073,0.1580923076923077,0.2930870310417064,0.5091475282210977,0.017736332217078685,0
LA,91,415,No,No,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,False,540.5,299,59.47,0.1700262467191601,1.48828125,0.253046875,0.08501216545012165,1.9951456310679612,0.1696116504854369,0.044988523335883705,2.0746031746031743,0.09333333333333334,0.1100277520814061,1.8076923076923077,0.1988963210702341,0.3524514338575393,0.5446443585000841,0.015418960527892368,0
KY,95,510,No,No,0,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,8.4,4,2.27,2,False,491.4,308,51.57,0.16999364272091544,1.3560344827586208,0.23051724137931034,0.08501265822784809,2.564935064935065,0.21805194805194805,0.04500780031201248,1.154954954954955,0.05198198198198198,0.10494505494505495,1.5954545454545455,0.16743506493506494,0.32010582010582017,0.5185185185185185,0.014265596874021833,0
WV,73,415,No,No,0,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,11.9,3,3.21,0,False,646.6,352,68.31,0.16999583853516437,1.8484615384615386,0.31423076923076926,0.0849846153846154,1.9578313253012047,0.1663855421686747,0.045019404915912026,1.7051470588235293,0.07676470588235294,0.10564491184658212,1.8369318181818182,0.1940625,0.3716362511599134,0.5980090762699458,0.03419139378745909,0
WV,58,408,No,Yes,39,211.9,40,36.02,274.4,76,23.32,210.5,139,9.47,5.4,4,1.46,1,False,702.1999999999999,259,70.27,0.1699858423784804,5.2975,0.9005000000000001,0.08498542274052479,3.6105263157894734,0.3068421052631579,0.04498812351543943,1.514388489208633,0.0681294964028777,0.10007120478496155,2.711196911196911,0.2713127413127413,0.30176587866704646,0.5125942792087662,0.011087100745111952,0
IA,88,415,No,No,0,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,10.8,3,2.92,1,False,431.1,339,42.65,0.1700087950747581,1.6970149253731344,0.28850746268656713,0.08497880072683223,1.3,0.11047244094488189,0.04501766784452297,0.9964788732394366,0.04485915492957747,0.09893296218974715,1.2716814159292036,0.12581120943952803,0.26374391092553934,0.4532239155920281,0.01995298472876339,0
NE,67,415,No,Yes,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,1,3.62,0,False,503.99999999999994,288,53.96,0.1700057240984545,2.031395348837209,0.3453488372093023,0.08499377334993774,1.7268817204301075,0.1467741935483871,0.04500965872504829,1.437962962962963,0.06472222222222222,0.10706349206349208,1.7499999999999998,0.18736111111111112,0.3466269841269841,0.550407709414381,0.02060069447740622,0
WA,152,510,No,No,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,5,3.19,1,False,490.0,298,51.43,0.17001239157372985,1.9214285714285715,0.32666666666666666,0.08502444987775061,1.8590909090909091,0.15806818181818183,0.04497389033942559,1.2661157024793388,0.056942148760330574,0.10495918367346939,1.6442953020134228,0.17258389261744966,0.3293877551020408,0.5335407349795839,0.03393478554506625,0
PA,142,510,No,Yes,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,False,757.8,284,74.66,0.17000433463372344,2.284158415841584,0.38831683168316833,0.08500778816199375,2.9181818181818184,0.2480681818181818,0.045017051913603646,2.868478260869565,0.12913043478260872,0.09852203747690684,2.6683098591549292,0.26288732394366193,0.30443388756927947,0.5253147602464506,0.031612725844079446,0
